Date,Ticker,Close,eligible_signal,label_available_at,target_excess_simple_20d_next_close,target_simple_20d_next_close,target_end_20d_next_close,vol_ann_120d,ma_gap_20d,momentum_20d,relative_momentum_20d,rsi_14d,risk_rank,stability_group,stable,Sector,pred_all_train,pred_stable_train,horizon,strategy,top_n,target_excess_simple_60d_next_close,target_simple_60d_next_close,target_end_60d_next_close,ma_gap_60d,momentum_60d,relative_momentum_60d,rsi_28d,target_excess_simple_120d_next_close,target_simple_120d_next_close,target_end_120d_next_close,ma_gap_120d,momentum_120d,relative_momentum_120d,rsi_56d
2025-02-20,BR,229.79037475585938,True,2025-03-21,0.051027162668871494,-0.006442044569032191,2025-03-21,0.15594298,-0.012946958,0.005745882,0.0006245128,40.30262,1,Stable,True,Industrials,-0.0006850030844217594,-0.004642883622170778,20,stable_lowvol,10,,,,,,,,,,,,,,
2025-02-20,JNJ,153.7052001953125,True,2025-03-21,0.06566386065654248,0.008194653418638786,2025-03-21,0.1565727,0.046898488,0.10799298,0.09744533,73.55568,1,Stable,True,Health Care,-0.002536285167289077,-0.002870393063338214,20,stable_lowvol,10,,,,,,,,,,,,,,
2025-02-20,BSX,105.36000061035156,True,2025-03-21,0.021102133833255064,-0.03636707340464862,2025-03-21,0.15827976,0.010797777,0.050343964,0.044012774,67.313416,1,Stable,True,Health Care,-0.0031462299742626163,-0.005619024769406422,20,stable_lowvol,10,,,,,,,,,,,,,,
2025-02-20,WYNN,91.9012451171875,True,2025-03-21,-0.029593117810313964,-0.08706232504821765,2025-03-21,0.40646055,0.106193155,0.09758097,0.08800371,56.656345,1,Stable,True,Consumer Discretionary,0.01631615410883161,-0.010859567949826796,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,BAX,32.812625885009766,True,2025-03-21,0.04361741550102124,-0.013851791736882448,2025-03-21,0.27178717,0.054806277,0.050581,0.044238422,52.361095,1,Stable,True,Health Care,0.010081417388906333,-0.0051146826555006405,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,HAL,25.974365234375,True,2025-03-21,0.006265264996700402,-0.05120394224120328,2025-03-21,0.30335158,0.02089823,-0.05231742,-0.058840588,53.69454,1,Stable,True,Energy,0.0057400221319884315,0.0009256457345916815,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,EIX,47.681968688964844,True,2025-03-21,0.1724778569582921,0.1150086497203884,2025-03-21,0.34673238,-0.023113973,-0.10962423,-0.12121662,41.99999,1,Stable,True,Utilities,0.005732012661245178,5.247403244586829e-05,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,MKTX,184.82420349121094,True,2025-03-21,0.17558622807358157,0.11811702083567789,2025-03-21,0.27227122,-0.07917844,-0.15642057,-0.17520614,19.677343,1,Stable,True,Unknown,0.005123582384205128,0.025544250331127415,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,DLR,164.6306610107422,True,2025-03-21,-0.02545447775960611,-0.0829236849975098,2025-03-21,0.28840983,0.029795362,-0.057224255,-0.06403176,66.047104,1,Stable,True,Real Estate,0.005031745979442016,0.0012023034893575996,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,PKG,201.9807586669922,True,2025-03-21,-0.0013813724136448116,-0.058850579651548496,2025-03-21,0.22739819,-0.032754365,-0.12560472,-0.13932768,40.6786,1,Stable,True,Materials,0.004823800357584602,-0.0013342490593380866,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,UPS,105.64696502685547,True,2025-03-21,0.04689578042556083,-0.010573426812342857,2025-03-21,0.30599907,-0.010122594,-0.107741065,-0.11910383,63.26248,1,Stable,True,Industrials,0.004511639101418402,0.0016686620019380112,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,OKE,91.22872924804688,True,2025-03-21,0.07010920544865758,0.012639998210753898,2025-03-21,0.26231605,-0.00025665516,-0.062213782,-0.069338195,49.453033,1,Stable,True,Energy,0.0037331961418988723,0.0016305783549333667,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,LVS,43.52072525024414,True,2025-03-21,0.009990880261453297,-0.04747832697645039,2025-03-21,0.3562937,0.03431563,0.028025221,0.022534776,37.270164,1,Stable,True,Consumer Discretionary,0.0035405795049883457,-0.005549480081265732,20,all_train,10,,,,,,,,,,,,,,
2025-02-20,CE,52.391075134277344,True,2025-03-21,0.14034232194125004,0.08287311470334635,2025-03-21,0.6555795,-0.22964285,-0.2799069,-0.33347967,21.218386,1,Stable,True,Unknown,-0.008663761371169882,0.027145868281998907,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,MKTX,184.82420349121094,True,2025-03-21,0.17558622807358157,0.11811702083567789,2025-03-21,0.27227122,-0.07917844,-0.15642057,-0.17520614,19.677343,1,Stable,True,Unknown,0.005123582384205128,0.025544250331127415,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,IRM,88.90738677978516,True,2025-03-21,0.019994796457635425,-0.03747441078026826,2025-03-21,0.338366,-0.080534406,-0.14984545,-0.16744205,30.25089,1,Stable,True,Real Estate,0.0019994013548118076,0.003116219505767869,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,DHR,205.7853240966797,True,2025-03-21,0.062844361638088,0.005375154400184322,2025-03-21,0.25381196,-0.044404544,-0.1483742,-0.16571298,26.957005,1,Stable,True,Health Care,-0.0011065759328631572,0.002653325561291866,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,LDOS,127.96658325195312,True,2025-03-21,0.11593106173943842,0.05846185450153473,2025-03-21,0.36049885,-0.06770182,-0.19278742,-0.21927315,20.157269,1,Stable,True,Industrials,-0.0008566570899004829,0.0020715173212455377,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,UPS,105.64696502685547,True,2025-03-21,0.04689578042556083,-0.010573426812342857,2025-03-21,0.30599907,-0.010122594,-0.107741065,-0.11910383,63.26248,1,Stable,True,Industrials,0.004511639101418402,0.0016686620019380112,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,CHRW,97.5944595336914,True,2025-03-21,0.05455056571277691,-0.0029186415251267746,2025-03-21,0.23556139,-0.0074132765,-0.045890756,-0.05208203,49.93472,1,Stable,True,Industrials,0.0008308978792419671,0.0016305783549333667,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,AOS,64.68989562988281,True,2025-03-21,0.06535028367068138,0.00788107643277769,2025-03-21,0.22917701,-0.005287021,-0.05412009,-0.060744587,48.828175,1,Stable,True,Industrials,0.0017838575146099762,0.0016305783549333667,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,FSLR,164.08999633789062,True,2025-03-21,-0.09770317270515264,-0.15517237994305633,2025-03-21,0.5087085,-0.0031862478,-0.04543338,-0.051602766,44.181942,1,Stable,True,Information Technology,0.00045493218698083345,0.0016305783549333667,20,stable_train,10,,,,,,,,,,,,,,
2025-02-20,POOL,332.08099365234375,True,2025-03-21,-0.008629387833970846,-0.06609859507187453,2025-03-21,0.27138692,0.002572568,-0.04336957,-0.049443062,44.8614,1,Stable,True,Unknown,0.00045493218698083345,0.0016305783549333667,20,stable_train,10,,,,,,,,,,,,,,
2025-03-20,K,80.6034154026,True,2025-04-21,0.08866089531120086,-0.0012119743051240972,2025-04-21,0.029196598,0.00047363044,0.0054344214,0.08264211,49.918564,1,Stable,True,Unknown,-0.0024934430416695716,-0.0029335507120715606,20,lowvol,10,,,,,,,,,,,,,,
